image,text
b01-136-07.png,about the nuptial arrangements .
b02-013-00.png,What seems certain is that those who
b02-013-01.png,advocate putting off any approach until
b02-013-02.png,Mr Krushchev gives evidence of a change
b02-013-03.png,of heart ( whatever that may mean ) would
b02-013-04.png,have us run risks greater than the West
b02-013-05.png,ought to run - and greater than President
b02-013-06.png,Kennedy's most influential advisers seem
b02-013-07.png,disposed to face . The real question is
b02-013-08.png,what we should put to the Soviet
b02-013-09.png,Government as a basis for talks : and
b02-035-00.png,On this reading what Mr. Gollancz calls
b02-035-01.png,"manoeuvring , and what we should call"
b02-035-02.png,"cool-headed and inventive negotiation , is"
b02-035-03.png,a means not to destruction but to safety .
b02-035-04.png,The Government's pompous little statement
b02-035-05.png,"on Northern Rhodesia does not say much ,"
b02-035-06.png,but it says what is necessary - that
b02-035-07.png,the Northern Rhodesia Constitution is
b02-035-08.png,"open to revision . This is news , however"
b02-035-09.png,much the Government tries to disguise
b02-035-10.png,it by saying that the revision would be
b02-045-00.png,"Formula One , which appeared in February , appeared to make"
b02-045-01.png,"this likely ; Formula Two , which appeared in June , made it"
b02-045-02.png,very unlikely ; if Formula Three restores the original
b02-045-03.png,"principle , that is all that need be required of it . It is a pity"
b02-045-04.png,that the Government should ever have been led away
b02-045-05.png,from this principle . It is a great pity that the
b02-045-06.png,"Government should give the appearance of responding , not"
b02-045-07.png,"to Mr Kaunda's reasonable representations , but to"
b02-045-08.png,the violence which he tried to prevent .
b02-097-00.png,"To be able to say "" New York next week "" is an"
b02-097-01.png,important advance . We must not be overconfident
b02-097-02.png,that this # meeting will lead on to further
b02-097-03.png,"and decisive ones ; but without it , we could not"
b02-097-04.png,look for them . Federal Germany votes tomorrow
b02-097-05.png,and not a day too soon . There can seldom have
b02-097-06.png,been an election campaign which more people
b02-097-07.png,in and out of the country wanted to see over
b02-097-08.png,and done with .
b02-102-00.png,To Germany's Western allies the campaign has been a
b02-102-01.png,millstone weighing down and almost paralysing their
b02-102-02.png,efforts to work out sensible ways of dealing with
b02-102-03.png,the Berlin crisis . It need not have been such a burden
b02-102-04.png,if Western Governments had not been convinced
b02-102-05.png,that they must do nothing to harm even remotely Dr
b02-102-06.png,Adenauer's chances of being returned as Chancellor .
b02-105-00.png,But they were so convinced and they
b02-105-01.png,have had to take the consequences . Mean-
b02-105-02.png,while in Germany itself the course of
b02-105-03.png,the campaign has dismayed a good
b02-105-04.png,many people : they too will be glad
b02-105-05.png,when the polling stations close .
b03-025-00.png,But discussion on current points of east-west con-
b03-025-01.png,"flict could not go much farther than , for example , the"
b03-025-02.png,truism that policies of menace and mutual disarmament
b03-025-03.png,cannot be followed together . What the council has done -
b03-025-04.png,and it is an achievement - is to make religious con-
b03-025-05.png,tact across the greatest political barrier in what
b03-025-06.png,is not yet a unitary world .
b03-087-00.png,The notification he envisages must be given at least two days before the
b03-087-01.png,agreement is signed . To this there will be some opposition . The Bill is
b03-087-02.png,"short and modest in scope , and it is doubtful whether the other Private"
b03-087-03.png,Members' Bills in the offing will fill all the gaps . This fact may give
b03-087-04.png,the Government an extra excuse for counselling patience until the
b03-087-05.png,next report from the Molony committee .
b03-092-00.png,"Comprehensive legislation is obviously preferable . They should not ,"
b03-092-01.png,"however , disdain this opportunity of obtaining a useful sample of"
b03-092-02.png,parliamentary opinion by at least allowing these Bills a fair run .
b03-092-03.png,Centigrade v. Fahrenheit . The fight is on . The challenger has behind
b03-092-04.png,it not only the authority of the SECRETARY of STATE for AIR
b03-092-05.png,but also the backing of the DIRECTOR GENERAL of the Meteoro-
b03-092-06.png,logical Office .
b03-098-00.png,The press and the broadcasting authorities are
b03-098-01.png,"asked to help . To begin with , both tempe-"
b03-098-02.png,ratures will be put in the ring together .
b03-098-03.png,"SIR GRAHAM SUTTON , however , made no bones"
b03-098-04.png,about it yesterday . The purpose is to give
b03-098-05.png,fahrenheit the knock out . The backers of
b03-098-06.png,centigrade would have got off to a better
b03-098-07.png,start if they had taken more pains to
b03-098-08.png,explain the advantages to the general
b03-098-09.png,public of the change .
b03-104-00.png,It is true that SIR GRAHAM said there is
b03-104-01.png,"at the moment "" an awful mess up "" in"
b03-104-02.png,"the measurement of temperatures . This ,"
b03-104-03.png,"however , seems a matter of the convenience"
b03-104-04.png,of specialists . The ordinary British man
b03-104-05.png,and woman is conscious of no difficulty .
b03-104-06.png,Rather than fifty million people having
b03-104-07.png,"to be put out for the sake of 50,000 is there"
b03-104-08.png,any reason why the centigrade countries
b03-104-09.png,should not change to fahrenheit ?
b03-109-00.png,Can it be shown that the one scale is demon-
b03-109-01.png,strably better than the other ? The centigraders may
b03-109-02.png,be in for a stiffer fight than they think . They may
b03-109-03.png,have to call up the reinforcement of the Common Market .
b03-109-04.png,Even then it might be easier to persuade the British
b03-109-05.png,public to go over to decimal coinage - in certain
b03-109-06.png,circumstances the time would come when this would
b03-109-07.png,suit their convenience - rather than to change their
b03-109-08.png,system of recording temperatures .
b03-114-00.png,"In any case , fahrenheit need not lose heart ."
b03-114-01.png,"Once before , and that not so long ago , the"
b03-114-02.png,authorities ganged up to alter the habits
b03-114-03.png,of the people . That effort was to enforce
b03-114-04.png,the adoption of the twenty-four hour
b03-114-05.png,"clock . Then , also , the B.B.C. were"
b03-114-06.png,roped in . The only result was
b03-114-07.png,that the well-meaning corporation
b03-114-08.png,became very unpopular .
b04-000-00.png,A BAFFLED and bewildered little country
b04-000-01.png,stands at the centre of an international
b04-000-02.png,storm . Belgium is accused - without a
b04-000-03.png,scrap of evidence - of being implicated in
b04-000-04.png,the murder of Patrice Lumumba . Her
b04-000-05.png,"leaders are insulted , her embassies are"
b04-000-06.png,attacked in a score of countries .
b04-004-00.png,"In Ghana , President Nkrumah , who"
b04-004-01.png,has done more than most to stir up
b04-004-02.png,"trouble in the Congo , orders every Belgian"
b04-004-03.png,citizen to quit his country . HOUNDING
b04-004-04.png,Belgium has become an international
b04-004-05.png,pastime . Why ? Because those who
b04-004-06.png,said the Congolese could govern themselves
b04-004-07.png,will not admit they were wrong . So
b04-004-08.png,"Belgium , bowed down by internal"
b04-004-09.png,"troubles , mourning a terrible air crash ,"
b04-004-10.png,is made their scapegoat .
b04-010-00.png,Who will speak for Belgium ? Who else but
b04-010-01.png,Britain . We have fought beside Belgium
b04-010-02.png,in two world wars . We are allies still .
b04-010-03.png,Britain should champion Belgium . Not
b04-010-04.png,"with the careful , hooded language of diplomacy ,"
b04-010-05.png,but boldly and fearlessly . It is time to
b04-010-06.png,show the world that this country does not
b04-010-07.png,"desert her friends . HAPPY , happy"
b04-010-08.png,families ! Never before have Britain's
b04-010-09.png,larders been so well stocked .
b04-020-00.png,Supplies of meat and dairy produce were
b04-020-01.png,substantially higher last year than in 1959 .
b04-020-02.png,"Lucky , lucky housewives ! To have such a"
b04-020-03.png,splendid variety of goods to choose from .
b04-020-04.png,Not so long ago older folk were reminding
b04-020-05.png,"young wives , # harassed by"
b04-020-06.png,"shortages , of the good old days of"
b04-020-07.png,abundance . Now it is mother who
b04-020-08.png,picks up recipes from # her daughter .
b04-026-00.png,The dinner table is the best answer to the grumblers in
b04-026-01.png,"Britain today ! "" THIS is colour day , "" proclaimed the American"
b04-026-02.png,"television network , N.B.C. And hour after hour it poured out its"
b04-026-03.png,programmes in bright colours . In America colour TV is five years
b04-026-04.png,"old . There are already 600,000 sets in use . What about Britain ?"
b04-026-05.png,"The B.B.C. is ready to launch a colour TV service , but the"
b04-026-06.png,commercial TV contractors want to delay it for 10 years .
b04-034-00.png,The Government should settle this argument with two words to
b04-034-01.png,the B.B.C. : - Go ahead ! ONE man beyond all others is saddened
b04-034-02.png,by the deaths of two elderly sisters who killed themselves because
b04-034-03.png,"they had to leave their cottage . Mr. John Crabb , clerk to"
b04-034-04.png,"Newmarket urban council , says : "" I shall always feel this as a"
b04-034-05.png,"personal failure . """
b04-040-00.png,There is no reason whatsoever why he should reproach himself . The
b04-040-01.png,sisters had to quit as their home was falling down . And Mr. Crabb
b04-040-02.png,"did his best for them , even driving them to a new house . John"
b04-040-03.png,Crabb has the qualities of sympathy and understanding . Too
b04-040-04.png,often lacking in officialdom . MR. HENRY NEWTON of Acton
b04-040-05.png,does not want his daughter to marry a Scotsman .
b04-047-00.png,He says that the Scots are foreigners who have no business to
b04-047-01.png,be in England . The first ruler of the United Kingdom was a
b04-047-02.png,Scot . The Lord Chancellor is a Scot . The Prime Minister is a
b04-047-03.png,Scot - and so were four of his predecessors this # century .
b04-047-04.png,Let Mr. Newton beware . By protesting against Scotland he
b04-047-05.png,may be guilty of rebellion !
b04-054-00.png,ARCHBISHOP MAKARIOS puts the Commonwealth on trial .
b04-054-01.png,His ex-Eoka Government decides that Cyprus will join it for
b04-054-02.png,five years . During this period Britain will be expected
b04-054-03.png,to subsidise and defend the Cypriots . They will enjoy
b04-054-04.png,all the trading benefits of Imperial Preference . It is a
b04-054-05.png,safe bet that at the end of five years Makarios and
b04-054-06.png,company will sign on again .
b04-060-00.png,It is equally certain that the British Government
b04-060-01.png,"will welcome them . How splendid it would be if , just"
b04-060-02.png,"for once , the Government were to voice the real feelings of"
b04-060-03.png,the British people . And tell Makarios they are not
b04-060-04.png,prepared to accept him on such terms . GOOD cheer
b04-060-05.png,"for the week-end . Ford Motors are to put 13,000"
b04-060-06.png,men back on a five-day week .
b04-066-00.png,One more demonstration of the industry's recovery . As
b04-066-01.png,"springtime approaches , orders pick up . And the car men get"
b04-066-02.png,ready for another bustling season . The pessimists
b04-066-03.png,said the motor industry was on its knees . The optimists
b04-066-04.png,"said "" Nonsense . "" As usual , the optimists have been"
b04-066-05.png,proved right . EARL RUSSELL and his friends have
b04-066-06.png,hit on an original way of spending this afternoon .
b04-075-00.png,They intend to sit outside the Ministry of Defence . It is
b04-075-01.png,their protest against the H-bomb . They ought to have a
b04-075-02.png,"pleasant time . The weather forecast is good ; except for them ,"
b04-075-03.png,Whitehall should be deserted . And they will have a fine view
b04-075-04.png,"of St. James's Park , with its placid lake , pelicans ,"
b04-075-05.png,"rare ducks , and other wild life ."
b04-081-00.png,Why not follow Lord Russell's lead today ?
b04-081-01.png,Head for the parks to enjoy the sun . Not in
b04-081-02.png,"a foolish cause , but in a glorious one . Good health !"
b04-081-03.png,"THIS group of men , says a report , work on average"
b04-081-04.png,between 55 and 60 hours a week . They also put
b04-081-05.png,in an extra two or three evenings . And they never
b04-081-06.png,go on strike .
b04-089-00.png,Who are they ? The trade union officials of Britain .
b04-089-01.png,Men who earn only a fraction of what their
b04-089-02.png,talents and responsibilities could bring in the open
b04-089-03.png,labour market . The unions are fortunate indeed to
b04-089-04.png,find dedicated leaders at cut-rate prices . But it is
b04-089-05.png,time the members decided to pay up and be good
b04-089-06.png,employers . THE Labour Party says that the Tory
b04-089-07.png,Government is destroying the social services .
b04-096-00.png,Under the Labour Government 18.1 per cent of the
b04-096-01.png,national income was spent on social services . The
b04-096-02.png,present figure is 19.5 per cent. There are many
b04-096-03.png,worthwhile targets for the Opposition . What a pity
b04-096-04.png,"to aim at the wrong one ! MRS. MARCIA POWER ,"
b04-096-05.png,"whose husband made her clean his uniform , wins"
b04-096-06.png,a divorce . The judge says she had to act almost
b04-096-07.png,as a serf .
b04-103-00.png,Up and down the country husbands will be saying
b04-103-01.png,they would never behave like that . But do they ever
b04-103-02.png,ponder how their gardening tools are mysteriously
b04-103-03.png,"returned to the shed ; their books tidied ; and often ,"
b04-103-04.png,even their shoes cleaned ? How wonderful if they
b04-103-05.png,showed their appreciation this morning with a surprise
b04-103-06.png,box of chocolates or a bunch of flowers !
b04-107-00.png,HOW the Government must repent its haste and folly
b04-107-01.png,in Rhodesia ! Eighteen months ago this territory
b04-107-02.png,"was peaceful , orderly , and thriving . Africans within the"
b04-107-03.png,Federal Government were getting valuable experience in
b04-107-04.png,administration . Then Mr. Iain Macleod became Colonial
b04-107-05.png,Secretary . Suddenly everything changed . Timetables were
b04-107-06.png,scrapped . The ill-conceived Monckton Commission was
b04-107-07.png,"rushed out to Rhodesia . Overnight , minor African"
b04-107-08.png,politicians were inflated into international figures .
b04-116-00.png,And as the British Government stepped up the pace
b04-116-01.png,"of change , so the Africans stepped up their demands ."
b04-116-02.png,"TODAY , in London , that rash and thoughtless policy has"
b04-116-03.png,caused a crisis - a crisis that never should have happened .
b04-116-04.png,No wonder there is doubt and fearful heart-searching .
b04-116-05.png,If the Government now reverses its plan to give the
b04-116-06.png,Africans control in Northern Rhodesia it may indeed face
b04-116-07.png,difficulties from African politicians greedy for power .
b04-121-00.png,But if it fails to modify that plan Rhodesia may well
b04-121-01.png,"be plunged into chaos , like the Congo . For Mr."
b04-121-02.png,Macmillan and his ministers there is no choice . They
b04-121-03.png,must safeguard Rhodesia against chaos . And try to
b04-121-04.png,repair the damage they have done . WHO can grow the
b04-121-05.png,fastest ? That is the exciting competition going on
b04-121-06.png,among Britain's major industries .
b04-128-00.png,"Top of the table , at the moment , is the chemical industry ."
b04-128-01.png,"Then comes engineering , followed by iron and steel ."
b04-128-02.png,Even the staid and timid Treasury is cheered by the
b04-128-03.png,tremendous upsurge in investment . It reports that new
b04-128-04.png,factory building this year is likely to be 40 per cent
b04-128-05.png,up on 1960 . Britain's business men are right to back
b04-128-06.png,their faith with cash .
b04-134-00.png,For expansion today means still greater
b04-134-01.png,"prosperity tomorrow . BERTRAND RUSSELL ,"
b04-134-02.png,the 88-year-old standard bearer of the Ban-
b04-134-03.png,"the-Bomb crusade , has devoted following ."
b04-134-04.png,Thousands march with him - and sit with him
b04-134-05.png,too . It is said by some that he is a saint ; by
b04-134-06.png,"others that he is a prophet . He is , in fact , a"
b04-134-07.png,philosopher with a highly developed sense of publicity
b04-134-08.png,who has been spectacularly wrong on the great
b04-134-09.png,issues of our time .
b04-140-00.png,BEFORE the war he urged the British people
b04-140-01.png,to welcome Hitler's troops as tourists .
b04-140-02.png,After the war he favoured a preventive war against
b04-140-03.png,Russia . Now he wants Britain to demolish her
b04-140-04.png,defences . Throughout the years Lord Russell
b04-140-05.png,and his supporters have been able to pursue their
b04-140-06.png,eccentric campaigns in freedom . They should
b04-140-07.png,ask themselves this question : How long would
b04-140-08.png,that freedom last if their policies were adopted ?
b04-147-00.png,AN experiment in courtesy is launched by the Electricity
b04-147-01.png,Board . The board is laying a cable along a seven-
b04-147-02.png,"mile route in Surrey . A warden , Mr. Jack Finlay ,"
b04-147-03.png,has been appointed to smooth out difficulties for
b04-147-04.png,householders when trenches are dug outside their
b04-147-05.png,front gates . Splendid . By showing concern
b04-147-06.png,for the people the board will earn their good will .
b04-147-07.png,"Happy patrolling , Mr. Finlay !"
b04-154-00.png,"GOOD for Sir Roy Welensky ! The tough ,"
b04-154-01.png,resolute Premier of the Rhodesian Federation
b04-154-02.png,shakes the life out of his critics . He calls them
b04-154-03.png,""" jelly-boned . "" He promises to preserve federation"
b04-154-04.png,against African fanatics and woolly minded
b04-154-05.png,individuals in the West . Some may ask : Is
b04-154-06.png,Welensky justified in being so harsh to those who
b04-154-07.png,disagree with him ? The facts answer that .
b04-162-00.png,"CONTRAST his firm , successful rule in Rhodesia"
b04-162-01.png,with what has happened in the Congo . There
b04-162-02.png,Welensky's opponents have carried their theories
b04-162-03.png,"into practice . There a UNO army of Africans ,"
b04-162-04.png,"bossed by an Indian , has been in charge for"
b04-162-05.png,months . And what has it made of the Congo ?
b04-162-06.png,A bloodstained shambles . No wonder
b04-162-07.png,Welensky has lost all patience with his
b04-162-08.png,misguided tormentors .
b04-169-00.png,They have earned his strictures . And his
b04-169-01.png,contempt . SOME people are for ever complaining
b04-169-02.png,that teenagers earn too much and spend it all
b04-169-03.png,when they get it . Now a survey of the Post
b04-169-04.png,Office Savings Bank shows how wrong that
b04-169-05.png,idea is . The biggest group of depositors in
b04-169-06.png,the bank is made of boys and girls aged 15
b04-169-07.png,to 19 .
b04-175-00.png,Certainly teenagers earn more than ever before .
b04-175-01.png,Certainly they spend more . But how splendid
b04-175-02.png,that in the most prosperous days in this
b04-175-03.png,country's history the old-fashioned virtue of thrift
b04-175-04.png,should still have a powerful appeal for young
b04-175-05.png,people . THE Danes are annoyed with British
b04-175-06.png,farmers for fighting against Danish competition .
b04-175-07.png,They say that our farmers do not seem to
b04-175-08.png,understand the meaning of free trade .
b04-181-00.png,There is no doubt what the Danes understand
b04-181-01.png,by free trade . It is that they should be free
b04-181-02.png,"to sell as much as they like , while buying"
b04-181-03.png,more and more from our rivals . Germany has
b04-181-04.png,now supplanted Britain as Denmark's
b04-181-05.png,principal supplier . The farmers of Britain
b04-181-06.png,understand free trade . That is why they fight
b04-181-07.png,it .
b04-187-00.png,"THE Palace cinema at Buckley , near Chester , will be"
b04-187-01.png,reopened next week by Barry Flanagan and Eric
b04-187-02.png,"Platt , both aged 19 . Eric says : "" We believe in the"
b04-187-03.png,"cinema . And we know what people want . "" The"
b04-187-04.png,combination of enthusiasm and shrewd anticipation
b04-187-05.png,of public taste has launched many great
b04-187-06.png,enterprises . Barry and Eric have enthusiasm . They
b04-187-07.png,are backed by a resurgent film industry .
b04-195-00.png,It could be curtain up on two success stories . Of
b04-195-01.png,the old Palace . And Barry and Eric . DONS at
b04-195-02.png,Cambridge want the study of agriculture to become
b04-195-03.png,an honours degree course . Farming is Britain's
b04-195-04.png,most vital industry . It is increasingly dependent
b04-195-05.png,on new techniques - and on the universities to
b04-195-06.png,provide men of knowledge and skill .
b04-202-00.png,The older universities are often accused of being
b04-202-01.png,interested only in dead subjects . Now Cambridge has
b04-202-02.png,the opportunity to show is just as interested in the
b04-202-03.png,"living . Particularly as its rival , Oxford , has had a"
b04-202-04.png,similar course in farming for 15 years !
b04-202-05.png,"JOHN GLENN , Virgil Grissom , Alan Shepard . One of"
b04-202-06.png,these three men has a date with destiny - the
b04-202-07.png,first journey into Space .
b04-208-00.png,At the beginning of this wonderful century many
b04-208-01.png,people believed that there were no more worlds to
b04-208-02.png,conquer .
b05-017-00.png,"Nobody 's going to shove 2ole Uncle Sam around ! "" He then"
b05-017-01.png,"took out a piece of paper , wrote his address on it and added :"
b05-017-02.png,""" Anybody mucking the Yanks about had better call on me"
b05-017-03.png,"first . I won't stand for it . "" Exit a puzzled American ."
b05-017-04.png,The other incident occurred in the boat-train from Cherbourg
b05-017-05.png,to Paris .
b05-032-00.png,The travellers from the New World who had
b05-032-01.png,"been in Britain many times before , were"
b05-032-02.png,"slightly stunned . Afterwards they said : "" We thought"
b05-032-03.png,"we knew it all , but you Britishers never run"
b05-032-04.png,"out of unturned stones . """
b05-032-05.png,"To the British Travel Association , doing their excellent"
b05-032-06.png,"darndest , I offer these sad complexities . IN the 1830's"
b05-032-07.png,the Luddites took sledge-hammers to their looms and
b05-032-08.png,"many a good trade unionist since then has , in the"
b05-032-09.png,"hope of improving the lot of his fellow workers , taken"
b05-032-10.png,the theoretical Luddite hammer again .
b05-038-00.png,Hence the hostility to automation and
b05-038-01.png,the stop-watch manufacturing methods that
b05-038-02.png,have # led to restrictive practices . Now a new
b05-038-03.png,threat to those who toil and spin has been
b05-038-04.png,developed by a firm specialising in electronics
b05-038-05.png,in Los Angeles . They have developed a new
b05-038-06.png,system whereby completely untrained workers
b05-038-07.png,can be taught their trade by means of tape
b05-038-08.png,recordings and television .
b05-042-00.png,What happens is that the unskilled worker
b05-042-01.png,"is processed , by high-speed listening to recorded"
b05-042-02.png,instructions on how to do the job coupled with
b05-042-03.png,"explanatory TV pictures , into becoming a highly"
b05-042-04.png,"skilled , obedient craftsman in no time at all ."
b05-042-05.png,Not only can the raw human mind be
b05-042-06.png,technically equipped very quickly to do one
b05-042-07.png,set of skilled manufacturing processes in one
b05-042-08.png,"trade but , by being given another of the new"
b05-042-09.png,"audio-TV training techniques , he can be switched"
b05-042-10.png,to a different industry if he just gives in and
b05-045-00.png,From being an assembler in an aircraft
b05-045-01.png,factory to becoming a paint sprayer in
b05-045-02.png,"a ceramic factory , he can be qualified"
b05-045-03.png,for a completely new job in less time
b05-045-04.png,"than it takes to say "" Tolpuddle"
b05-045-05.png,"Martyrs ! "" "" CRICKET , "" says the Oxford"
b05-045-06.png,"Dictionary , is "" an open air game played"
b05-045-07.png,"with ball , bats and wickets between"
b05-045-08.png,# two sides consisting of eleven players
b05-045-09.png,"each . "" Not so , dear Oxford Dictionary ."
b05-050-00.png,You are out of date . Cricket in 1961 is played
b05-050-01.png,"with a theodolite , six surveyors , a ball ;"
b05-050-02.png,bats and wickets between two sides . Shades
b05-050-03.png,of the village stalwarts of Hambledon who
b05-050-04.png,are now the patron saints of the game !
b05-050-05.png,What would THEY have thought of
b05-050-06.png,these civil engineers creeping about
b05-050-07.png,the pitch with their optical
b05-050-08.png,instruments ?
b05-055-00.png,The village green is the real home of cricket . A couple of bumps
b05-055-01.png,on a pitch have no terrors for a good batsman with a stout
b05-055-02.png,"heart , a firm grip on the willow and a hefty contempt for"
b05-055-03.png,batting averages and all the statistical blight that makes a
b05-055-04.png,mighty six these days as rare as frostbite in summer .
b05-058-00.png,They 'll be clapping the man who plays a straight theodolite next .
b05-058-01.png,EICHMANN continues # to reveal the extraordinary divisions of the
b05-058-02.png,German mind . Not content with arguing that he was only an
b05-058-03.png,"efficient cog in the machine , he now claims that part of the"
b05-058-04.png,endless massacre that led to the death of six million Jews was
b05-058-05.png,""" decent , feasible and workable . """
b05-062-00.png,"He feels satisfaction "" from the fact that my personality had been"
b05-062-01.png,"tested and weighed and not found wanting . "" He feels like"
b05-062-02.png,Pontius Pilate who washed his hands before the multitude
b05-062-03.png,"saying : "" I am innocent of the blood of this just person . """
b05-062-04.png,"Like Dr. Globke , whom I interviewed the other day , Eichmann"
b05-062-05.png,said :
b05-067-00.png,""" I drew a certain solace from the fact that I did what I"
b05-067-01.png,"could despite my low rank . "" Eichmann is on dangerous ground"
b05-067-02.png,when he pleads that he was only a small unit on the base
b05-067-03.png,"of the triangle that led to Hitler , Himmler , Hess and Goering"
b05-067-04.png,at the apex . In examination he betrayed an expert and
b05-067-05.png,intimate knowledge of every link in the chain of command that
b05-067-06.png,led to the top .
b05-071-00.png,He understood the whole apparatus with an exact and
b05-071-01.png,meticulous comprehension that could only have come from a man
b05-071-02.png,who used the system - and used it with power and authority .
b05-071-03.png,The appalling thing about the Germans is that they can kid them-
b05-071-04.png,selves and feel a sense of righteousness when their hands are
b05-071-05.png,red with blood .
b05-074-00.png,They really believed that the Treaty of Versailles
b05-074-01.png,was an iniquitous injustice . When they burst into
b05-074-02.png,"Czechoslovakia , Poland , Holland , Belgium and France"
b05-074-03.png,they really believed Hitler when he screamed at
b05-074-04.png,"them that they were being "" encircled . "" They really"
b05-074-05.png,"believed in the moral superiority of "" The New"
b05-074-06.png,"Order "" which Himmler on October 4 , 1943 , expressed"
b05-074-07.png,"thus : "" Whether nations live in prosperity or starve"
b05-074-08.png,to death like cattle interests me only in so far as we
b05-074-09.png,need them as slaves to # our Kultur ; otherwise
b05-074-10.png,it is of no interest to me .
b05-079-00.png,This concept of slavery included Britain .
b05-079-01.png,General Brauchitsch signed a directive
b05-079-02.png,ordering that after the successful
b05-079-03.png,"invasion of our islands all the "" able-bodied"
b05-079-04.png,male population between the ages of
b05-079-05.png,"seventeen and forty-five will , unless the"
b05-079-06.png,local situation calls for an exceptional
b05-079-07.png,"ruling , be interned and dispatched to the"
b05-079-08.png,"Continent . "" The Baltic States were"
b05-079-09.png,to have been our destination .
b05-083-00.png,"In no other conquered country , not even"
b05-083-01.png,"Poland , had the Germans begun with such a"
b05-083-02.png,drastic step . There is no doubt that the compatriots
b05-083-03.png,of Eichmann would have been as good as their
b05-083-04.png,evil word . THE Inland Revenue people have a
b05-083-05.png,thankless task . But they do not make
b05-083-06.png,themselves less disliked by their attitude
b05-083-07.png,to their customers - who incidentally
b05-083-08.png,pay their salaries .
b05-088-00.png,Their demands are invariably couched in
b05-088-01.png,"hectoring , out-of-date language , but in spite of all"
b05-088-02.png,"their bluster , they let many a big fish through the"
b05-088-03.png,net while they are bullying the minnows . I have just
b05-088-04.png,heard a good example of their officious efficiency .
b05-088-05.png,A young chap I know got his first job last week . He
b05-088-06.png,is paid monthly in arrears and will not get
b05-088-07.png,a bean for the next twenty-one days .
b05-098-00.png,"It was called "" Abou Ben Adhem and the"
b05-098-01.png,"Angel . "" I don't know why I was so"
b05-098-02.png,"impressed with this poem but , on re-"
b05-098-03.png,"flection , it might be that I took a"
b05-098-04.png,guilty interest in the devilment busi-
b05-098-05.png,ness . I may well have felt that I was
b05-098-06.png,hell-bound under a strict Presbyterian
b05-098-07.png,upbringing and a possible reprieve might
b05-098-08.png,come through the sugary sentiments
b05-098-09.png,"of "" Abou Ben Adhem . """
b06-000-00.png,"SOME 17 years ago , in the early summer of 1934 ,"
b06-000-01.png,the German ambassador in London was dictating
b06-000-02.png,"a secret report to his chief von Papen , in Berlin ."
b06-000-03.png,""" Britain is uncomfortable in her role of champion"
b06-000-04.png,"of German rearmament , in opposition , to France . """
b06-000-05.png,Later that year he warned that Britain knew
b06-000-06.png,Germany was breaking the agreement to stop
b06-000-07.png,"building bombers , and added :"
b06-004-00.png,""" Without Britain's tolerance German rearma-"
b06-004-01.png,"ment in the air would be jeopardised . "" When"
b06-004-02.png,"Hoesch's reports , along with other nazi documents ,"
b06-004-03.png,were captured and published after the war the
b06-004-04.png,pattern of British Government connivance became
b06-004-05.png,"clear . At nazi Germany's request , Britain was"
b06-004-06.png,providing the cloak for Germany to build an
b06-004-07.png,air force bigger than that of France .
b06-008-00.png,"Yesterday West German Defence Minister ,"
b06-008-01.png,"Herr Strauss , started talks with the British"
b06-008-02.png,"Defence Minister , Mr. Watkinson . Their talks"
b06-008-03.png,"are another stage in the cloak operation ,"
b06-008-04.png,"1961 variety , by which the West German"
b06-008-05.png,militarists are advancing their rearmament .
b06-008-06.png,Herr Strauss told the Daily Mail last October
b06-008-07.png,that his policy was to make his country
b06-008-08.png,"the "" strongest militarily in Europe and the"
b06-008-09.png,"United States' principal Nato ally . """
b06-012-00.png,His job is to build up the military apparatus which
b06-012-01.png,will back West Germany's economic domination of Western
b06-012-02.png,Europe through the Common Market . He continued this week
b06-012-03.png,the argument with Mr. Watkinson which he had in public at a
b06-012-04.png,Nato council meeting last year over the question : do we
b06-012-05.png,fight a 30-day war or a 90-day war ?
b06-015-00.png,"A 90-day war , the West German"
b06-015-01.png,"view , provides the pretext for huge"
b06-015-02.png,German armed forces ( within Nato
b06-015-03.png,of course ) and for those to have
b06-015-04.png,bases all over Western Europe .
b06-015-05.png,In the past year West Germany
b06-015-06.png,has secured agreements for
b06-015-07.png,""" facilities "" in France , Holland and"
b06-015-08.png,Belgium . After much bargaining
b06-015-09.png,the British Government has
b06-015-10.png,"agreed to give similar "" facilities """
b06-019-00.png,The process has been too slow for Herr
b06-019-01.png,Strauss and last month he attacked
b06-019-02.png,Britain for being an obstacle for West Germany's
b06-019-03.png,"plans for a "" unified supply apparatus """
b06-019-04.png,in Nato . ( A supply apparatus which would
b06-019-05.png,link together the various West German
b06-019-06.png,""" facilities . "" ) By the end of the year there"
b06-019-07.png,will be 11 German divisions in Nato
b06-019-08.png,compared with four divisions of
b06-019-09.png,British troops .
b06-023-00.png,Alongside these divisions a force of over 600
b06-023-01.png,Starfighters provided by the Americans is growing
b06-023-02.png,"up . These "" fighters "" are in fact fighter bombers"
b06-023-03.png,which could launch an atomic attack on
b06-023-04.png,Eastern Europe . By 1963 the Germans plan to have
b06-023-05.png,"nine missile battalions , with 288 missiles and"
b06-023-06.png,"36 firing ramps , including weapons like Matador"
b06-023-07.png,"( range 950 miles ) , also provided by the Americans ."
b06-027-00.png,Last month West Germany was
b06-027-01.png,reported to be halfway toward
b06-027-02.png,"this target . Her position as "" America's"
b06-027-03.png,"principal Nato ally "" grows stronger"
b06-027-04.png,and stronger . Now this target which
